"Albania","Algeria","Argentina","Armenia","Australia","Austria","Azerbaijan","Bahamas","Bangladesh","Belarus","Belgium","Benin","Bolivia","Bosnia_Herzegovina","Botswana","Brazil","Bulgaria","Burkina_Faso","Cambodia","Cameroon","Canada","Cape_Verde","Chile","China","Colombia","Costa_Rica","Denmark","Dominican_Republic","Ecuador","Egypt","Estonia","Ethiopia","Fiji","Finland","France","Georgia","Germany","Ghana","Greece","Guatemala","Guinea","Guyana","Haiti","Honduras","Hong_Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kyrgyzstan","Latvia","Lebanon","Lesotho","Liberia","Lithuania","Macedonia","Malaysia","Maldives","Malta","Mauritania","Mexico","Mongolia","Montenegro","Morocco","Mozambique","Namibia","Nepal","Netherlands","New_Zealand","Nicaragua","Niger","Nigeria","Oman","Pakistan","Panama","Paraguay","Peru","Philippines","Poland","Portugal","Qatar","Republic_of_Congo","Republic_of_Korea","Romania","Russia","Rwanda","Sao_Tome_and_Principe","Saudi_Arabia","Senegal","Serbia","Sierra_Leone","Singapore","Slovakia","Slovenia","Solomon_Islands","South_Africa","Spain","Sri_Lanka","Suriname","Sweden","Switzerland","Syrian_Arab_Republic","Taiwan","Tajikistan","Tanzania","Thailand","Tunisia","Turkey","Uganda","Ukraine","United_Arab_Emirates","United_Kingdom","Uruguay","USA","Uzbekistan","Venezuela","Vietnam","Yemen","Zambia","Zimbabwe"
1002.147485179,10242.1449002318,6267.5986700011,1209.8552791,839.727750804,9043.6066091589,1003.2919172252,7355.2085261353,1021.0581090583,1211.461809666,2404.9647170498,6.5011273416,562.1750119717,14.808151093,9.287564353,59929.6518443819,1219.6001200209,88.997381851,1.0981325139,114.220430291,50730.5325350315,19.4250162431,6014.8498693228,38923.6887573695,5214.326818633,6363.225626397,3518.8222558216,29909.6031308344,167.1608107064,9243.3180334751,1218.9695786337,1004.739630978,0,883.2150355795,116957.980227041,1235.6941898158,35419.3414967555,5902.942720091,7886.7962171038,105.727597082,281.42283272,319.13020999,0,1515.693052575,5211.7709027049,4364.5524049,5821.0097175,17420.8377717683,1214.61272199,1415.8904604299,81.9908255555,8845.3416651585,13748.030009877,48680.4367969113,63.712280775,5333.6318041542,5855.8204509436,2247.9716307243,1161.659988007,2.5574095968,5827.5084454414,1001.0866022,9.1619878181,210.94674954,1228.6604491301,38.558604517,768.69180181,1001.0866022,2578.9602042,124.13898023,32210.1684878408,3.9067495626,7.0633790539,28233.568003318,118.6685289991,11.473776536,942.38672091,4816.291906908,638.09299229,4652.7137631971,191.36347772,1557.4633284262,2.474048563,6428.6744827674,12919.6715922,99.811281749,6624.5353306506,1729.11026713,7278.780935902,13650.5160730072,3439.7738156321,123.468936225,3453.7710581833,4394.4610217689,11299.503791986,72.636511726,7.7514364287,11581.2938848568,5890.4379067516,1218.212658328,137.77461503,1650.447881998,951.694541267,1209.8552791,0,6356.4010883324,50109.4455781835,1001.0866022,562.93860842,2796.0289753006,6720.45504289,2117.7171263151,1480.2240079516,1161.4213534,1296.2544032395,1818.1778341489,328.232634252,8357.0541637665,0,6034.2692295624,8655.7197964672,33293.8799420142,46.439714374,768913.249554517,1024.6583468035,8408.2232719248,2002.1732044,41.2516913041,75.3596536195,16.2063875597
211.4642423231,291.1620903404,3289.6757531774,1245.376430041,108.5899046001,1518.8622847548,322.3487630195,1448.446311836,118.0875961063,295.9607238772,537.3926374172,23.2255795261,490.7965123901,6.147599927,1.4055705329,11359.9176883842,391.1260461082,55.1619201927,3.1547375105,37.1582677329,19011.3903715666,20.2230141761,3228.6728174253,9583.6056748515,4531.336602266,41861.9344910025,828.3402839359,4381.8891703317,294.7913101129,3360.2536694215,147.2604077433,254.953888582,0,180.9908269217,4627.3672398201,315.7229238789,7345.487265753,1639.2110306861,1799.5771550925,10866.910586818,33.024730672,49.902972022,850.1357165669,0,1710.5242361447,361.7407570658,313.8475333456,8867.2574333571,162.5111709209,178.9636457158,18.5197587672,2168.7634059258,3247.019274573,7477.5545173862,236.916379052,2811.4743425243,2635.4449601146,643.1437750024,396.009147811,20.0285468438,890.6438016739,284.2445524493,1.8606886471,28.631208567,484.8758286344,5.7501525565,136.6624647311,160.3402975206,366.6890515049,13.607295513,34357.0047082643,14.75629034,6.6553432943,2956.9891808759,41.2538295648,2.0170156707,149.9935835435,1013.5098388556,69.224976451,649.5265866248,22.144239184,3423.0435742137,0,1415.2625695594,2581.051041204,18.1498679674,3887.6996101515,472.2722091675,1379.8915332249,1657.2130067354,1099.522006667,145.3632151697,1105.9189105308,771.2579852635,2604.6527036949,11.956730428,1.1448946951,1706.0970516918,1290.2173004229,242.0499423102,21.578407218,1603.297501208,114.407822684,102.9630325,0,1899.9745458913,5674.0314256575,96.81323769,5.9348118312,660.3095930114,1240.4459360124,725.8666689965,252.121149648,168.1272024797,146.9352505511,363.323686381,4.0688797207,1063.4041995045,0,1558.5842894236,2632.5591919594,10789.4625583252,55.2659048362,339955.543716388,281.6025976651,4796.6473282877,399.1774070331,24.3945660347,26.8708793353,61.7517108968
372.25764658,1450.7545540999,359.8697202951,4559.9223181214,452405.137366299,3711.682327663,1154.0740443346,93.271339511,33031.614481137,620.81591253,1676.1387151876,4742.6253343,46.325751904,1177.8466398986,16.528377091,1973.1846038246,1651.6920759238,12605.659442,78508.335494,8382.859867491,116651.81912928,1756.7696562,429.86258543,3646544.28183252,749.7069184546,2523.51728239,943.856971169,2394.366766268,442.386417457,11096.4591409106,377.6535206879,2013.0319144713,44.046066469,87850.434785689,154574.360095272,792.8803494864,213606.572779413,452.4880697349,2636.744634754,2868.7741727,61.321577689,20.241401198,6105.7694613488,1717.0278146405,0,933.57842973,885.16183624,761042.546139358,386241.50350431,9043.179027013,2762.890561916,1881.3801938,56079,156900.473652949,709.60891408,569406.534246283,2224.4659156606,3684.5443310567,11229.6034967472,11108.397961144,1077.1201305,1565.8958845,14.162095238,18.1661664321,1021.3528196411,60.138714474,376494.938829278,702.3183035,1328.1820366,33.067783158,3766.6644679404,18465.5101253202,1677.8014297,3064.645205243,8170.731362423,52.484547167,29782.317187364,198281.170167041,52020.272040699,6.7684431008,32.770454477,9480.8564595427,12.88882738,8305.0173850468,190.96666005,4.0947569257,270.48895079,320690.905602304,2347.4778973984,845.39779528,74738.839197,14749.399556231,347680.095827538,1771.4753140059,61978.9606187951,57.595781126,1.2696508082,80529.167697031,359.6141246121,1003.9146582952,36.700496798,395162.22609,244.2746515287,218.29958869,4.7693486981,76530.0933209941,7018.8303781927,816.72597315,10.73659794,2021.5024671133,83850.3622407502,1968.1495391202,229772.602900116,1353.04840971,4445.2569005624,447067.147346898,6.0734853483,68159.2353586485,3.2096734639,17293.2537583312,169915.91545574,209311.074454558,9.0262382739,868512.441410736,3516.3509918766,150.9972584293,258874.003907631,10700.5933606565,9604.39821722,9865.457819592
40935.063173,1434.3116346296,145.6130940609,3731.0199451936,89.241574849,75394.501045413,630.1015995206,15.637685231,87.6532984432,573.2321656612,142858.76196657,2120.230261,340.2895854903,26069.61506594,0,1666.1900440425,101612.958107868,5902.0416038844,228.201076138,5234.822390375,1959.6446588315,1170.7234021,122.53480564,67313.4697412118,518.6763185868,128.2586088,78902.167081059,869.6878131131,480.49767541,18154.870813972,454.5482283583,820.5623745837,0,79960.946737612,237031.881129827,586.04857421,715113.974683448,435.6088931592,120926.463099287,373.1907477,33.124158005,3.9354441244,4579.6304963,332.3683184489,815.52785129,0,781.34678866,10454.0167321202,245.625581677,2439.2499671838,1854.133255573,75490.39950618,85036.411805,391291.707469958,273.59501221,744.347317528,15846.638277193,1357.9907810489,8510.802754164,471.879732967,1271.001984,42481,1.1570732021,26.8405470268,926.779739437,5757.0333222,484.1630926082,130.22589657,8841,19.11509851,737.14864792,3966.1795348722,16812,3276.95188956,1685.0369627708,12.263044907,54.423132735,200739.862943169,11.770127217,3.0502989672,18.908287816,5343.7991999624,4.6759055229,3525.2864978428,50.909123351,1.8758701803,82.729675817,259.4326982897,94223.2951280484,34561.0264580117,1120.6718971,10926.41231832,991.602867426,111913.678194503,120086.221389177,24.068398856,4.8196375853,1725.5670073458,374.4790869769,27064.2552160097,19.676537049,1855.8832615,12.76935335,267.6784695,0,659.4567424003,163142.863454782,77.107526924,4.9700802648,163393.849902662,189003.335229818,33707.4105168894,220.2965275594,743.38063836,3801.320970591,2983.4153195065,18.6216882506,106016.810483289,3.2984422336,106431.887977682,2824.5863629222,535062.545552893,102.29520898,57204.3824167982,1399.4806218059,90.8810415976,368.3350085626,643.5572435591,2133.4786922442,5579.7076377
260.5719066,942.6675248902,212.3036654094,452.06656041,2.8054285949,5771.080454576,177.66957126,37.236158307,12.4893855628,170.74697591,6145.5933581657,2716.0440022,1602.5627441499,686.69301516,0,2855.9021951952,1601.7701009,2212.4392686388,2210.00612803,1648.180340939,32183.4534242875,2163.6989028,192.4744709808,7200.6642680266,2217.6289764816,457.4602007519,31062.5775325876,250.037595376,1794.5896620146,3594.9472333266,203.0245300874,137.4515191228,0,21330.388696449,55317.0670208837,129.48543146,98201.6441933218,167.9338103895,1384.5901997389,376.49886245,28.81530486,8.9662335392,5821.0097175,315.1773074677,728.6895352,705.09726574,0,12375.4679719095,767.7410832522,702.4101651485,621.6998546307,1107.963195,1335.0527927354,15708.7648492052,703.70278695,981.9390747729,361.158821983,271.7261487715,3084.8871499858,354.7490052989,1364.8478037687,455.41891267,0,30.4705462478,649.379165267,21.135755469,762.594172769,56.342704279,948.72014191,16.36419016,1852.0147916003,167.6340923061,753.5239638,4124.303620586,651.5385574081,8.3214928352,12.235395846,40970.940796863,1.8385100556,4.0704515555,12.988138207,2394.2395534505,0,979.5361525656,66.402048542,2.9257041867,201.1021407079,169.7738474621,11923.6070248432,1037.3402741826,430.24347333,2222.82230137,549.4648756784,1394.8254898171,2823.3873734651,28.364451495,0,790.6519344631,186.4693035,497.36449453,14.982128123,1492.6871479,284.312814674,119.3375806,0,435.6681514742,19954.0244678988,36.94474759,6.6615258105,41329.071112235,2540.773699201,443.16046716,481.1613433646,580.03931446,210.5886802117,2038.6236426018,4.0466482985,4286.3145853697,1.6719951668,4031.9310322069,1352.437372643,230056.909526959,264.78407877,139667.607249353,202.1937160004,118.40026045,206.8779008966,352.0317906163,5655.3938720183,1518.1503126409
25535.5420380187,42178.7686861266,9463.8216269707,139575.216523966,97717.1223770837,153082.288195551,42643.1454874415,1418.8746534601,367501.510944823,29094.3862743734,153512.055186613,17746.1905209657,1454.7786330961,15546.9758509543,389.0901019844,36272.3573290405,33932.2153554475,20080.5374334392,162110.841726301,19984.7344386057,56939.7330258855,12491.2645878212,3218.0956960332,1359264.91999153,7484.5460848564,11380.4904573694,14312.040894333,16569.9743416478,4225.9331203557,302501.104520011,10071.8270242001,250516.927779267,12.9830093324,54471.3812209163,348665.42562374,32518.4620635478,787991.121840704,41997.0357193838,55927.0379431871,8227.7848791828,1589.0411784703,164.0342153701,19938.0759048291,8795.6594771969,787616.068564056,10276.3173217621,11825.4412502505,0,300604.904855543,340934.842073309,24372.8402277898,18990.288506915,74681.8485089429,227210.847529262,3469.1958040011,294340.975881234,145446.114639724,168681.752122581,223902.991817818,70389.8453540466,20771.5947376342,79812.7430293293,215.046417549,1573.4571819683,20439.2236249698,1852.6048886406,824383.081802741,133130.413907746,26516.6343187068,812.7138305769,26477.4673287015,15934.5855522476,13055.3595526985,72580.9515140161,17601.278982051,955.609673042,441689.055009642,206451.750551211,10886.4411544378,206.6070576943,1010.1662898298,115017.678429645,30078.8849458141,400351.298526859,2203.2841717298,149.5275302833,2377.6678554668,131885.925180803,59169.3869024286,19614.9073778417,687630.821221286,26459.4032545022,143662.738896115,46544.3221494607,364466.058222577,2971.3501457398,76.4368586437,993310.949442776,7633.3765885078,23954.7228924435,1381.0100033145,1473874.19981399,55209.6878552689,8443.1250738705,0,141921.62433959,82762.6902729491,275804.620900953,200.8461995961,30072.4823871317,164038.336511573,87869.7510480739,135908.566259459,39936.1712413946,47626.6736217622,1407842.62056085,591.0334494824,351850.892555111,318.1770326201,229285.602318587,3246122.6683363,951813.132592653,205.5186733414,438355.490596904,202154.71459795,5967.5114299761,98448.9400808238,146760.335366168,46178.1613905708,51022.0533621052
496.7231687704,3651.217096168,1004.0497871237,7993.8953898401,461693.252416775,4814.753940401,2371.4644415044,50.2694708099,32823.7648669224,1707.7286456027,203.0041161574,1727.2313536606,53.17501117,60.1223122773,2.592479684,1061.8613207113,1194.0034024052,2935.4433262654,54867.833776719,1154.8689142237,3296.660912125,703.4322912835,279.5766011891,1346361.98598196,172.8490889729,276.5844983621,975.1215848549,466.4097956907,45.2254472574,25017.5950765195,308.7126167111,6592.700927156,6.0223637738,1091.1825571994,6217.2073222118,1806.4709260229,9344.3381454218,1767.8188502024,2708.7877568913,142.0540378109,33.800801683,0,1394.96458532,197.0597428618,462925.188458385,232.1092875267,468.0482560763,286794.574340803,0,38163.5294462222,2559.4016383996,556.5776362349,3986.0778329447,12695.1059996351,30.6764005492,237619.317083511,3976.0347180518,31099.9866811688,7552.0454970493,14197.9652881967,545.6138244441,3066.531949358,3.3096843516,3.203889092,1655.9382020236,6.9215232735,1642305.47712841,14413.2488226462,1269.4369799385,13.1259353411,926.9618454052,13464.2444599897,333.6214349892,3715.7140029745,2523.6747584551,2.2129041534,25663.2535219085,3747.1391806556,14994.8273489385,0,25.3582832935,15036.9596630887,13.040903502,69729.7012823803,139.2245003793,0,112.9856406241,171334.609685175,1101.8019779305,301.2831653257,71209.6735297503,3475.3268031543,213304.751239984,1742.3706861331,54899.0500834833,23.2906577432,0,278411.295423267,703.3500488405,524.053837873,19.1019341188,1345018.21668952,217.7977266277,202.0131914014,5.5418789309,18843.64378785,1677.2194857154,23119.473504138,0,2607.9371291965,2564.3230661211,5402.7708550022,373414.51014626,5563.7497484818,2654.9057754397,399015.157731982,16.7609507272,8891.1997109672,0,10281.63710901,194280.595795329,13131.7097834862,9.669724368,21585.8677564328,34206.8123803781,104.2476186732,160778.686780298,7045.2407935499,2409.2518912618,147574.178539899
3660.4150905336,8605.7392400419,273.31049335,24975.8124890136,10113.5444372797,50888.4321697433,23965.2545799929,40.7487516412,16389.6116321239,3011.1401471898,1086.9155350854,3014.4027988929,305.7372022568,973.8748959554,15.8291862464,6830.9716308322,5218.8362848122,1049.8145265487,21950.2663517826,1414.216031236,2521.6961561033,4608.0615357489,193.5715635834,179762.688777408,291.7769269626,395.1101977765,9866.1989943344,1548.4317025361,65.10899897,43287.0590734542,445.4375503629,15355.4321826035,1.2553656016,1331.4720449071,39228.1107214508,5179.0796641845,133939.220271296,7647.8394425182,5659.7235700414,146.9355839116,183.12231044,9.5464411135,1300.3653438095,246.531331599,7595.4300227722,2422.6159497759,727.2222919498,309103.855133794,41523.564789192,0,98535.8763399177,2239.7624247615,4525.6881083464,55860.9646947413,45.4043724157,11142.9533132502,12162.1886016401,13097.1716425164,23064.3762819926,31345.4512386244,3987.7122937369,23854.6941887639,15.132392497,184.307874892,1355.9670449493,550.1845532703,90227.1676926867,3445.1767253652,3400.2165455279,99.581752566,1018.9079084901,5193.5657239346,393.2145723731,15221.0782788055,1372.1658059335,45.5044480905,8050.757879184,35660.6407643227,192.5486656332,29.6139497011,199.711631071,20247.951620509,436.0780914106,65702.2181011307,165.686313479,27.5464290096,166.976121268,24344.9430053782,3135.8705236905,1610.5378831735,63100.121958176,6173.4339853193,19697.9113390635,6078.1348927087,70241.3509147623,138.6918939144,10.2678297583,23450.969410731,2786.3412535543,3555.9307362543,224.485035227,32020.2991107625,444.4455674056,1113.7145436873,0,10114.2768617364,8401.6245000084,5378.707271093,27.5711603994,35254.382683726,12049.4680264528,80185.4092344308,1484.3775988419,19035.186562308,7879.6092726178,134771.439523531,136.4741300387,169126.844615092,6.2533861006,43874.3581753399,297816.137638276,140997.322789811,17.080766519,11351.4724841132,16043.4291259408,1291.8985082842,5253.6980380035,5198.6281270753,4950.1488865748,2178.5182775823
1780.0871423104,2241.2493711075,930.21570259,956.1707708872,2638.0220445617,17529.839362292,2357.4319517105,13.76719972,4173.971066986,1664.1415392975,1819.1685294576,105.3492997854,10.2688182256,114.7405925382,5.2918272233,4733.7195461142,3131.2032500769,280.5442385475,41.509940185,171.8854570282,4640.847236092,30.445160922,56.1048608456,20691.8297377997,55.6460818658,122.5346874765,1844.8937279943,901.4345199262,1.0935104968,26673.7481747811,77.6564901445,2911.662374521,0,890.428297457,10652.0692944803,513.696304192,42695.5921888424,1680.239218284,8695.4115910871,7.7305375497,79.9218178738,4.4181780951,47.4309313787,16.8913099805,2194.506841859,1878.47281954,641.7778746479,24928.3524133949,2113.5786748026,105045.897993023,0,760.7062695482,4463.937617299,9042.0368438756,4.9163200705,4829.735795317,47463.711768191,2684.564975521,2669.2610628424,745.37645681,1187.63136479,47683.715878295,5.4172358859,82.6803725623,1036.3987006693,364.728844272,3759.4864383902,849.3060237184,675.3742623521,44.37173689,2148.7002099355,74.461750573,57.3179297303,3690.2372096903,221.2272555817,90.184197684,2021.2401954675,1843.5650453401,27.6180976772,11.932964276,91.2312936664,3665.4291447157,97.6276826354,11097.9874417853,38.526785844,10.7814251993,31.773602008,9223.9033546374,3753.5543864382,1415.0637292436,4219.3530633954,686.654087252,650.220580523,3241.2544104299,15958.1547940887,55.937680745,5.4142102095,12378.5532162142,1422.0813775911,2322.3603077597,56.902081115,4348.00405972,60.0634471767,439.8320476895,0,5131.6290917114,8375.9394586686,1736.3766144797,4.285042787,1439.7233230848,3491.5475179488,63064.0982717376,2570.8646043151,2221.4299446553,2172.4678492175,5611.9553583296,32.939313702,91612.6073390642,33.052898557,4774.6151443838,82188.456830808,16892.3463601889,0,15059.4552700834,960.2949872731,1154.4050899981,3334.9791329948,1530.4992835239,113.0024124242,406.6154225378
654.84967285,3593.7462771957,439.6811578095,1526.1287127906,57.1522862164,70758.636140862,413.603485456,147.8617626423,169.5883730544,580.7632209733,205424.148833245,4446.5174252,964.2474629431,1304.3201588208,3.3882982265,9345.0865775351,14806.4435710628,10129.8908729842,1355.60591932,7101.627372419,40669.2650398433,5575.5533286,399.3027094664,9841.9930348799,1977.3850582923,3033.4438656625,62287.862205838,2894.006438761,3096.2976210672,7874.8243175317,2542.628079495,397.5245406865,0,11488.4230376,434334.16977319,464.9133382167,442725.609400697,314.4999184392,15679.2481036859,2730.030085847,74.949053508,24.188492305,6810.8905096437,1705.3420261749,1459.85970013,83679.98816523,1227.4251569933,17595.8171393417,596.610690397,2027.3111580379,729.3120627288,0,4632.7493468866,467460.672921653,1295.4152808,1831.8111656305,1230.7610160794,963.7509839004,17372.2246570563,1287.2139534251,49436.79419784,1329.27937976,3.5006672226,35.1936524857,70397.777338302,240.8102479799,850.7808214378,114.600899694,30049.24367309,83.07837621,3436.4952181709,517.54290894,2382.85459518,14824.773841241,3848.3219867469,40.8022973304,37.5967237198,205135.351569423,1.7744454155,33.419692274,34.642655049,8193.4678238136,4.7305845137,3735.9791862527,158.416023795,17.1664702504,337.120177213,237.2164124027,348779.557621544,64598.223784655,917.92446294,17411.752837727,1349.1807811122,28592.9209859798,13020.5795771908,32.432072235,11.2155663341,1988.1250106031,376.5746627389,1544.9177798427,41.94917727,2206.14554349,39874.430564766,1746.84753847,0,843.2084554708,667270.95441348,70.111784525,18.5699332909,71249.18689959,135013.256197014,1072.1341423921,462.1992414636,1782.594556627,2145.954341179,2834.7484823341,18.9061066328,63059.4899838936,6.2258625764,10309.8151941232,65423.1013054481,1465438.47635771,296.1061770283,916087.65158985,645.7520025598,295.3972565808,430.7136676608,1908.1856555556,11699.1968064733,12524.3593571471
